id,game_id,player_id,player,player_position,team_name,team_city,points,assists,rebounds,steals,blocks,personal_foul,turnovers,field_goals_made,field_goals_attempted,date,salary
5836113,264620,297,Lauri Markkanen,F,Bulls,Chicago,9,1,5,0,0,4,1,3,6,2021-04-24T00:00:00.000Z,6731508
5836117,264620,489,Thaddeus Young,F,Bulls,Chicago,6,4,2,1,0,0,2,3,6,2021-04-24T00:00:00.000Z,13545000
5836115,264620,408,Tomas Satoransky,G-F,Bulls,Chicago,2,0,1,0,0,1,2,0,3,2021-04-24T00:00:00.000Z,10000000
5836116,264620,456,Denzel Valentine,G,Bulls,Chicago,9,3,4,3,2,2,1,3,7,2021-04-24T00:00:00.000Z,4642800
5836109,264620,19,Ryan Arcidiacono,G,Bulls,Chicago,3,2,1,0,0,0,0,1,2,2021-04-24T00:00:00.000Z,3000000
5836133,127760,125,DeMar DeRozan,G,Spurs,San Antonio,32,8,7,1,0,2,5,10,21,2021-01-25T00:00:00.000Z,27739975
5836134,127760,666682,Keldon Johnson,F,Spurs,San Antonio,14,2,9,0,0,4,1,5,12,2021-01-25T00:00:00.000Z,2048040
5836135,127760,373,Jakob Poeltl,C,Spurs,San Antonio,8,3,7,1,5,3,1,3,7,2021-01-25T00:00:00.000Z,8101852
5836136,127760,334,Dejounte Murray,G,Spurs,San Antonio,11,5,7,3,0,1,1,4,13,2021-01-25T00:00:00.000Z,14286000
5836137,127760,473,Derrick White,G,Spurs,San Antonio,22,2,5,2,1,5,1,8,16,2021-01-25T00:00:00.000Z,3516284
5836142,127760,319,Patty Mills,G,Spurs,San Antonio,5,2,3,2,0,0,1,2,5,2021-01-25T00:00:00.000Z,
5836140,127760,147,Drew Eubanks,F,Spurs,San Antonio,8,0,4,0,2,3,3,1,1,2021-01-25T00:00:00.000Z,1620564
5836144,127760,3547246,Devin Vassell,G-F,Spurs,San Antonio,3,0,1,0,0,2,0,1,2,2021-01-25T00:00:00.000Z,4033440
5836143,127760,666881,Luka Samanic,F,Spurs,San Antonio,3,0,2,0,0,2,0,1,1,2021-01-25T00:00:00.000Z,2824320
5836138,127760,32,Keita BatesDiop,F,Spurs,San Antonio,0,0,0,0,0,0,0,0,0,2021-01-25T00:00:00.000Z,449115
5836139,127760,129,Gorgui Dieng,C,Spurs,San Antonio,0,0,0,0,0,0,0,0,0,2021-01-25T00:00:00.000Z,17587688
5836141,127760,3547274,Tre Jones,G,Spurs,San Antonio,0,0,0,0,0,0,0,0,0,2021-01-25T00:00:00.000Z,898310
5836147,127760,227,Brandon Ingram,F,Pelicans,New Orleans,24,6,6,0,0,3,4,9,21,2021-01-25T00:00:00.000Z,27285000
5836148,127760,666969,Zion Williamson,F,Pelicans,New Orleans,33,2,14,0,0,3,2,13,23,2021-01-25T00:00:00.000Z,10245480
5836149,127760,3,Steven Adams,C,Pelicans,New Orleans,4,1,10,3,0,2,3,2,3,2021-01-25T00:00:00.000Z,29592695
5836150,127760,51,Eric Bledsoe,G,Pelicans,New Orleans,6,3,3,3,0,4,2,2,6,2021-01-25T00:00:00.000Z,16875000
5836151,127760,27,Lonzo Ball,G,Pelicans,New Orleans,24,4,2,2,0,2,4,9,16,2021-01-25T00:00:00.000Z,11003782
5836157,127760,3547293,Naji Marshall,F,Pelicans,New Orleans,6,2,6,1,0,4,2,2,5,2021-01-25T00:00:00.000Z,538391
5836153,127760,666626,Jaxson Hayes,C,Pelicans,New Orleans,6,0,4,1,0,0,0,2,7,2021-01-25T00:00:00.000Z,5105160
5836152,127760,166,Wenyen Gabriel,F,Pelicans,New Orleans,0,0,0,0,0,0,0,0,0,2021-01-25T00:00:00.000Z,1620564
5834802,264616,3547267,Isaiah Stewart,F-C,Pistons,Detroit,13,0,5,0,2,4,0,5,9,2021-04-24T00:00:00.000Z,3121080
5834801,264616,666899,Deividas Sirvydis,G,Pistons,Detroit,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,898310
5834803,264616,432,Edmond Sumner,G,Pacers,Indiana,22,2,1,1,1,2,0,9,15,2021-04-24T00:00:00.000Z,2160000
5834804,264616,666468,Oshae Brissett,F,Pacers,Indiana,11,2,11,0,1,1,0,3,8,2021-04-24T00:00:00.000Z,1255493
5834805,264616,2080,JaKarr Sampson,,Pacers,Indiana,3,0,4,0,1,6,0,1,5,2021-04-24T00:00:00.000Z,1882867
5834806,264616,277,Caris LeVert,G,Pacers,Indiana,25,3,7,2,1,4,1,9,19,2021-04-24T00:00:00.000Z,16203704
5834807,264616,65,Malcolm Brogdon,G,Pacers,Indiana,26,4,8,0,1,2,1,9,21,2021-04-24T00:00:00.000Z,20700000
5834810,264616,215,Justin Holiday,F-G,Pacers,Indiana,4,1,5,2,2,1,1,1,7,2021-04-24T00:00:00.000Z,5720400
5834812,264616,304,TJ McConnell,G,Pacers,Indiana,6,13,3,5,1,2,1,1,6,2021-04-24T00:00:00.000Z,3500000
5836120,264620,4,Bam Adebayo,C-F,Heat,Miami,20,10,6,2,0,2,1,7,13,2021-04-24T00:00:00.000Z,5115492
5836121,264620,397,Duncan Robinson,F,Heat,Miami,23,0,6,1,0,2,2,8,17,2021-04-24T00:00:00.000Z,1663861
5836122,264620,50927,Kendrick Nunn,G,Heat,Miami,22,2,5,0,1,3,0,7,14,2021-04-24T00:00:00.000Z,1663861
5836132,264620,1603383,Gabe Vincent,G,Heat,Miami,2,1,3,0,0,1,0,1,7,2021-04-24T00:00:00.000Z,660750
5836125,264620,120,Dewayne Dedmon,C,Heat,Miami,4,0,6,1,0,0,0,2,3,2021-04-24T00:00:00.000Z,3447478
5836129,264620,224,Andre Iguodala,G-F,Heat,Miami,6,0,1,2,0,1,0,2,4,2021-04-24T00:00:00.000Z,15000000
5836131,264620,666908,Max Strus,G,Heat,Miami,5,0,1,0,0,1,1,2,4,2021-04-24T00:00:00.000Z,647098
5836123,264620,3547249,Precious Achiuwa,F,Heat,Miami,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,2582160
5836740,264614,666486,Devontae Cacok,F-C,Lakers,Los Angeles,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,449115
5836741,264614,81,Kentavious CaldwellPope,G,Lakers,Los Angeles,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,12073020
5836145,127760,464,Lonnie Walker IV,G,Spurs,San Antonio,4,0,1,0,0,1,4,2,7,2021-01-25T00:00:00.000Z,
5836146,127760,666953,Quinndary Weatherspoon,G,Spurs,San Antonio,0,0,0,0,0,0,0,0,0,2021-01-25T00:00:00.000Z,449115
5834813,264616,305,Doug McDermott,F,Pacers,Indiana,18,2,0,0,0,3,0,7,10,2021-04-24T00:00:00.000Z,7333333
5834809,264616,213,Aaron Holiday,G,Pacers,Indiana,0,0,0,0,0,0,0,0,3,2021-04-24T00:00:00.000Z,2345640
5834811,264616,666751,Kelan Martin,F,Pacers,Indiana,0,1,0,0,1,0,0,0,2,2021-04-24T00:00:00.000Z,1445697
5834808,264616,666467,Amida Brimah,C,Pacers,Indiana,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,123056
5834814,264616,3547273,Cassius Stanley,G,Pacers,Indiana,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,470690
5836735,264614,265,Kyle Kuzma,F,Lakers,Los Angeles,14,0,2,2,1,2,2,5,11,2021-04-24T00:00:00.000Z,3562178
5836736,264614,117,Anthony Davis,F-C,Lakers,Los Angeles,17,3,3,0,0,0,1,5,19,2021-04-24T00:00:00.000Z,32742000
5836737,264614,137,Andre Drummond,C,Lakers,Los Angeles,6,1,12,3,0,2,2,3,5,2021-04-24T00:00:00.000Z,28751774
5836738,264614,309,Ben McLemore,G,Lakers,Los Angeles,20,0,2,0,1,5,0,7,12,2021-04-24T00:00:00.000Z,2893630
5836739,264614,409,Dennis Schroder,G,Lakers,Los Angeles,16,10,4,1,0,3,2,7,18,2021-04-24T00:00:00.000Z,
5836742,264614,89,Alex Caruso,G,Lakers,Los Angeles,7,4,2,2,1,3,1,1,3,2021-04-24T00:00:00.000Z,2750000
5836743,264614,169,Marc Gasol,C,Lakers,Los Angeles,1,2,7,0,1,2,1,0,0,2021-04-24T00:00:00.000Z,2564753
5836158,127760,348,James Nunnally,F,Pelicans,New Orleans,0,0,0,0,0,0,0,0,0,2021-01-25T00:00:00.000Z,107674
5836745,264614,666650,Talen HortonTucker,G,Lakers,Los Angeles,6,2,1,1,0,2,0,2,4,2021-04-24T00:00:00.000Z,1517981
5836748,264614,329,Markieff Morris,F,Lakers,Los Angeles,4,0,2,2,0,3,0,2,11,2021-04-24T00:00:00.000Z,2331593
5836746,264614,301,Wesley Matthews,G-F,Lakers,Los Angeles,2,0,1,0,0,0,0,1,3,2021-04-24T00:00:00.000Z,3623000
5836744,264614,194,Montrezl Harrell,F-C,Lakers,Los Angeles,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,9258000
5836747,264614,308,Alfonzo McKinnie,F,Lakers,Los Angeles,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,1762796
5836749,264614,158,Dorian FinneySmith,F,Mavericks,Dallas,21,2,7,0,0,0,1,8,13,2021-04-24T00:00:00.000Z,4000000
5836750,264614,257,Maxi Kleber,F,Mavericks,Dallas,9,5,10,1,0,3,0,3,9,2021-04-24T00:00:00.000Z,8475000
5836751,264614,379,Dwight Powell,F-C,Mavericks,Dallas,25,1,9,0,0,4,1,11,12,2021-04-24T00:00:00.000Z,11080125
5836755,264614,73,Jalen Brunson,G,Mavericks,Dallas,5,3,5,1,0,2,1,1,7,2021-04-24T00:00:00.000Z,1663861
5836763,264614,389,JJ Redick,G,Mavericks,Dallas,8,0,1,0,1,1,3,3,4,2021-04-24T00:00:00.000Z,13013700
5836757,264614,91,Willie CauleyStein,C,Mavericks,Dallas,8,1,2,0,0,3,2,2,2,2021-04-24T00:00:00.000Z,4100000
5836761,264614,667302,Nicolo Melli,F,Mavericks,Dallas,6,1,5,1,1,1,0,2,3,2021-04-24T00:00:00.000Z,3897436
5836754,264614,3547265,Tyler Bey,F,Mavericks,Dallas,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,449115
5836756,264614,76,Trey Burke,G,Mavericks,Dallas,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,3000000
5836758,264614,3547258,Josh Green,G,Mavericks,Dallas,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,2816760
5836759,264614,3547281,Nate Hinton,G-F,Mavericks,Dallas,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,449115
5837268,264617,356,Josh Okogie,G,Timberwolves,Minnesota,8,2,2,2,1,3,1,3,6,2021-04-24T00:00:00.000Z,2651040
5837269,264617,3547259,Jaden McDaniels,F,Timberwolves,Minnesota,6,2,5,1,0,4,1,3,6,2021-04-24T00:00:00.000Z,1964760
5837270,264617,447,KarlAnthony Towns,C,Timberwolves,Minnesota,24,3,12,0,1,3,4,9,18,2021-04-24T00:00:00.000Z,29467800
5837271,264617,3547238,Anthony Edwards,G,Timberwolves,Minnesota,23,4,9,5,0,1,2,9,19,2021-04-24T00:00:00.000Z,9757440
5837272,264617,404,Ricky Rubio,G,Timberwolves,Minnesota,2,2,1,1,0,4,0,1,5,2021-04-24T00:00:00.000Z,17000000
5837273,264617,666523,Jarrett Culver,G,Timberwolves,Minnesota,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,6104280
5836156,127760,3547260,Kira Lewis Jr,G,Pelicans,New Orleans,5,2,1,2,1,1,1,2,6,2021-01-25T00:00:00.000Z,
5836154,127760,207,Willy Hernangomez,C,Pelicans,New Orleans,0,0,0,0,0,1,1,0,0,2021-01-25T00:00:00.000Z,1737145
5836155,127760,230,Wes Iwundu,F,Pelicans,New Orleans,0,0,2,0,0,4,0,0,0,2021-01-25T00:00:00.000Z,
5838290,264618,21,DJ Augustin,G,Rockets,Houston,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,6666667
5838291,264618,59,Avery Bradley,G,Rockets,Houston,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,5635000
5836752,264614,191,Tim Hardaway Jr,G,Mavericks,Dallas,8,0,4,0,0,2,2,2,13,2021-04-24T00:00:00.000Z,18975000
5836753,264614,132,Luka Doncic,F-G,Mavericks,Dallas,18,13,8,0,0,1,6,6,15,2021-04-24T00:00:00.000Z,8049360
5837280,264617,405,DAngelo Russell,G,Timberwolves,Minnesota,23,1,3,2,0,0,2,8,18,2021-04-24T00:00:00.000Z,28649250
5837275,264617,206,Juancho Hernangomez,F,Timberwolves,Minnesota,4,1,5,0,0,0,1,2,6,2021-04-24T00:00:00.000Z,
5837277,264617,666767,Jordan McLaughlin,G,Timberwolves,Minnesota,2,0,2,2,0,0,1,1,1,2021-04-24T00:00:00.000Z,503760
5837274,264617,118,Ed Davis,C,Timberwolves,Minnesota,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,5005350
5837276,264617,269,Jake Layman,F,Timberwolves,Minnesota,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,3761085
5836124,264620,49,Nemanja Bjelica,F,Heat,Miami,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,7150000
5836126,264620,136,Goran Dragic,G,Heat,Miami,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,18000000
5836127,264620,203,Udonis Haslem,F,Heat,Miami,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,2564753
5836128,264620,666633,Tyler Herro,G,Heat,Miami,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,3822240
5836130,264620,666821,KZ Okpala,F,Heat,Miami,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,1517981
5838285,264618,3547294,Kenyon Martin Jr,F,Rockets,Houston,18,2,4,3,0,2,2,7,12,2021-04-24T00:00:00.000Z,
5838286,264618,484,DJ Wilson,F,Rockets,Houston,25,4,8,3,0,1,3,10,17,2021-04-24T00:00:00.000Z,4548280
5838287,264618,358,Kelly Olynyk,F,Rockets,Houston,21,11,8,0,0,1,2,4,11,2021-04-24T00:00:00.000Z,12819650
5838288,264618,9051997,Armoni Brooks,G,Rockets,Houston,12,5,7,0,0,4,5,4,12,2021-04-24T00:00:00.000Z,135362
5838289,264618,3547301,JaeSean Tate,F,Rockets,Houston,14,4,3,4,0,2,0,6,10,2021-04-24T00:00:00.000Z,1445697
5838310,264618,393,Austin Rivers,G,Nuggets,Denver,9,3,2,0,0,3,0,3,7,2021-04-24T00:00:00.000Z,3929049
5838304,264618,187,JaMychal Green,F,Nuggets,Denver,10,0,3,0,0,2,2,4,5,2021-04-24T00:00:00.000Z,7199760
5838305,264618,199,Shaquille Harrison,G,Nuggets,Denver,2,0,1,1,0,2,0,1,1,2021-04-24T00:00:00.000Z,915048
5838307,264618,306,JaVale McGee,C,Nuggets,Denver,6,0,2,0,1,4,2,3,5,2021-04-24T00:00:00.000Z,4200000
5838309,264618,3547268,Zeke Nnaji,F-C,Nuggets,Denver,0,2,1,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,2379840
5838303,264618,666489,Vlatko Cancar,F,Nuggets,Denver,0,0,2,0,0,0,0,0,1,2021-04-24T00:00:00.000Z,1517981
5838306,264618,3547283,Markus Howard,G,Nuggets,Denver,2,0,0,0,0,1,1,1,3,2021-04-24T00:00:00.000Z,535294
5838308,264618,318,Paul Millsap,F,Nuggets,Denver,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,10100000
5837281,264617,457,Jarred Vanderbilt,F,Timberwolves,Minnesota,5,0,7,0,0,1,0,2,5,2021-04-24T00:00:00.000Z,1663861
5837279,264617,667378,Naz Reid,F-C,Timberwolves,Minnesota,4,0,1,0,0,3,1,2,8,2021-04-24T00:00:00.000Z,1517981
5837278,264617,666809,Jaylen Nowell,G,Timberwolves,Minnesota,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,1517981
5837282,264617,54,Bojan Bogdanovic,F,Jazz,Utah,30,2,4,1,0,3,3,11,20,2021-04-24T00:00:00.000Z,17850000
5837283,264617,351,Royce ONeale,F,Jazz,Utah,8,2,7,2,0,1,0,3,7,2021-04-24T00:00:00.000Z,8500000
5837284,264617,176,Rudy Gobert,C,Jazz,Utah,9,0,17,0,1,3,5,3,6,2021-04-24T00:00:00.000Z,27525281
5837285,264617,226,Joe Ingles,F,Jazz,Utah,3,7,2,0,0,2,3,1,9,2021-04-24T00:00:00.000Z,10363637
5837286,264617,104,Mike Conley,G,Jazz,Utah,18,7,2,4,0,2,4,5,15,2021-04-24T00:00:00.000Z,34502132
5837288,264617,100,Jordan Clarkson,G,Jazz,Utah,15,5,5,1,1,3,2,5,16,2021-04-24T00:00:00.000Z,11500000
5837289,264617,153,Derrick Favors,F-C,Jazz,Utah,2,0,3,1,2,3,1,1,2,2021-04-24T00:00:00.000Z,9258000
5837294,264617,344,Georges Niang,F,Jazz,Utah,8,0,5,0,1,0,1,3,6,2021-04-24T00:00:00.000Z,1783557
5838294,264618,7155648,Anthony Lamb,F,Rockets,Houston,21,1,1,0,0,4,3,8,14,2021-04-24T00:00:00.000Z,215330
5838293,264618,666675,DaQuan Jeffries,F,Rockets,Houston,5,0,4,0,1,2,0,2,6,2021-04-24T00:00:00.000Z,1445697
5838292,264618,2175,Danuel House Jr,,Rockets,Houston,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,
5838295,264618,467,John Wall,G,Rockets,Houston,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,41254920
5838296,264618,486,Christian Wood,F,Rockets,Houston,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,13015874
5838297,264618,375,Michael Porter Jr,F,Nuggets,Denver,39,2,6,0,3,1,1,13,21,2021-04-24T00:00:00.000Z,
5838298,264618,177,Aaron Gordon,F,Nuggets,Denver,7,1,2,1,0,1,2,3,7,2021-04-24T00:00:00.000Z,18136364
5838299,264618,246,Nikola Jokic,C,Nuggets,Denver,24,12,8,1,1,4,4,10,14,2021-04-24T00:00:00.000Z,29542010
5838302,264618,666451,Bol Bol,C,Nuggets,Denver,2,0,0,0,1,0,1,1,2,2021-04-24T00:00:00.000Z,2058240
5836760,264614,296,Boban Marjanovic,C,Mavericks,Dallas,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,3500000
5836762,264614,378,Kristaps Porzingis,F-C,Mavericks,Dallas,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,29467800
5837295,264617,666824,Miye Oni,G,Jazz,Utah,3,1,0,0,0,4,1,1,1,2021-04-24T00:00:00.000Z,1517981
5837287,264617,666463,Jarrell Brantley,F,Jazz,Utah,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,510586
5837290,264617,3547297,Trent Forrest,G,Jazz,Utah,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,470690
5837291,264617,3547266,Elijah Hughes,G,Jazz,Utah,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,898310
5837292,264617,225,Ersan Ilyasova,F,Jazz,Utah,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,1194542
5837293,264617,666788,Juwan Morgan,F,Jazz,Utah,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,1517981
5837296,264617,666919,Matt Thomas,G,Jazz,Utah,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,1517981
5850928,264619,3547270,Paul Reed,F,76ers,Philadelphia,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,609128
5850929,264619,417,Ben Simmons,G-F,76ers,Philadelphia,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,30559200
5850945,264619,235,Justin Jackson,F,Bucks,Milwaukee,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,5109637
5850946,264619,2151,Axel Toupane,,Bucks,Milwaukee,0,0,0,0,0,0,0,0,0,2021-04-24T00:00:00.000Z,196872
5838300,264618,135,PJ Dozier,G-F,Nuggets,Denver,23,3,7,2,2,3,0,10,13,2021-04-24T00:00:00.000Z,1762796
5838301,264618,3547304,Facundo Campazzo,,Nuggets,Denver,5,13,2,3,0,1,1,1,5,2021-04-24T00:00:00.000Z,3200000
5858963,264623,160,Evan Fournier,G-F,Celtics,Boston,0,1,3,0,0,1,1,0,3,2021-04-25T00:00:00.000Z,17150000
5858962,264623,666551,Carsen Edwards,G,Celtics,Boston,0,1,0,0,0,0,0,0,1,2021-04-25T00:00:00.000Z,1517981
5858964,264623,261,Luke Kornet,F-C,Celtics,Boston,0,0,0,0,0,0,0,0,0,2021-04-25T00:00:00.000Z,2250000
5858957,264623,434,Jayson Tatum,F,Celtics,Boston,19,2,11,1,0,3,5,6,16,2021-04-25T00:00:00.000Z,9897120
5858958,264623,70,Jaylen Brown,G,Celtics,Boston,20,2,8,2,0,1,3,8,22,2021-04-25T00:00:00.000Z,25035118
5858959,264623,444,Tristan Thompson,C-F,Celtics,Boston,5,1,4,0,0,0,2,2,4,2021-04-25T00:00:00.000Z,9258000
5858960,264623,420,Marcus Smart,G,Celtics,Boston,17,4,1,1,1,2,1,5,11,2021-04-25T00:00:00.000Z,12946428
5858961,264623,465,Kemba Walker,G,Celtics,Boston,20,4,6,2,0,1,0,7,17,2021-04-25T00:00:00.000Z,34379100
5862797,264627,61,Mikal Bridges,F,Suns,Phoenix,7,3,3,0,0,2,0,3,7,2021-04-25T00:00:00.000Z,4359000
5862798,264627,666679,Cameron Johnson,F,Suns,Phoenix,9,1,2,1,0,0,0,4,10,2021-04-25T00:00:00.000Z,4235160
5862799,264627,22,Deandre Ayton,C,Suns,Phoenix,20,3,13,2,0,5,0,9,12,2021-04-25T00:00:00.000Z,10018200
5862800,264627,57,Devin Booker,G,Suns,Phoenix,36,1,3,0,1,1,3,12,24,2021-04-25T00:00:00.000Z,29467800
5862801,264627,367,Chris Paul,G,Suns,Phoenix,14,8,4,0,0,5,6,5,11,2021-04-25T00:00:00.000Z,41358814
5862804,264627,110,Torrey Craig,F,Suns,Phoenix,20,0,14,0,1,3,1,6,9,2021-04-25T00:00:00.000Z,1678854
5862806,264627,252,Frank Kaminsky,F-C,Suns,Phoenix,5,2,3,1,0,3,1,1,3,2021-04-25T00:00:00.000Z,1737145
5862803,264627,87,Jevon Carter,G,Suns,Phoenix,3,0,0,0,0,3,1,1,7,2021-04-25T00:00:00.000Z,3925000
5862802,264627,3547296,TyShon Alexander,G,Suns,Phoenix,0,0,0,0,0,0,0,0,0,2021-04-25T00:00:00.000Z,449115
5862805,264627,112,Jae Crowder,F,Suns,Phoenix,0,0,0,0,0,0,0,0,0,2021-04-25T00:00:00.000Z,9258000
5858968,264623,362,Jabari Parker,F,Celtics,Boston,4,0,1,0,1,0,0,1,3,2021-04-25T00:00:00.000Z,6930729
5858969,264623,3547276,Payton Pritchard,G,Celtics,Boston,2,1,2,0,0,1,0,0,3,2021-04-25T00:00:00.000Z,2035800
5858971,264623,666965,Grant Williams,F,Celtics,Boston,9,2,3,0,0,4,0,3,4,2021-04-25T00:00:00.000Z,2498760
5858966,264623,3547250,Aaron Nesmith,G-F,Celtics,Boston,5,0,2,0,0,0,0,1,3,2021-04-25T00:00:00.000Z,3458400
5858965,264623,666713,Romeo Langford,G,Celtics,Boston,3,0,0,0,0,0,0,1,1,2021-04-25T00:00:00.000Z,3631200
5858970,264623,666952,Tremont Waters,G,Celtics,Boston,0,0,0,0,0,0,1,0,0,2021-04-25T00:00:00.000Z,712278
5858967,264623,353,Semi Ojeleye,F,Celtics,Boston,0,0,0,0,0,0,0,0,0,2021-04-25T00:00:00.000Z,1752950
5858972,264623,666748,Cody Martin,F,Hornets,Charlotte,13,5,10,1,2,1,1,5,9,2021-04-25T00:00:00.000Z,1517981
5858973,264623,62,Miles Bridges,F,Hornets,Charlotte,20,3,6,0,1,2,1,7,14,2021-04-25T00:00:00.000Z,3934320
5858974,264623,666950,PJ Washington,F,Hornets,Charlotte,22,5,12,1,1,3,1,8,12,2021-04-25T00:00:00.000Z,4023600
5862808,264627,368,Cameron Payne,G,Suns,Phoenix,5,4,1,1,1,2,0,2,6,2021-04-25T00:00:00.000Z,1977011
5862810,264627,3547264,Jalen Smith,F-C,Suns,Phoenix,0,0,0,0,0,0,0,0,1,2021-04-25T00:00:00.000Z,4245720
5862807,264627,326,ETwaun Moore,G,Suns,Phoenix,0,0,0,0,0,0,0,0,0,2021-04-25T00:00:00.000Z,2331593
5862809,264627,407,Dario Saric,F,Suns,Phoenix,0,0,0,0,0,0,0,0,0,2021-04-25T00:00:00.000Z,9250000
5862811,264627,197,Joe Harris,F-G,Nets,Brooklyn,10,1,4,0,0,2,2,4,10,2021-04-25T00:00:00.000Z,16071429
5862812,264627,188,Jeff Green,F,Nets,Brooklyn,10,3,5,1,1,4,0,5,11,2021-04-25T00:00:00.000Z,2564753
5862813,264627,250,DeAndre Jordan,C,Nets,Brooklyn,6,1,12,0,1,0,1,3,4,2021-04-25T00:00:00.000Z,10375678
5862814,264627,414,Landry Shamet,G,Nets,Brooklyn,5,2,3,0,0,3,0,2,5,2021-04-25T00:00:00.000Z,2090040
5862815,264627,228,Kyrie Irving,G,Nets,Brooklyn,34,12,6,0,0,1,3,10,19,2021-04-25T00:00:00.000Z,33722850
5858975,264623,403,Terry Rozier,G,Hornets,Charlotte,21,11,5,1,1,5,2,8,18,2021-04-25T00:00:00.000Z,18900000
5858976,264623,180,Devonte Graham,G,Hornets,Charlotte,24,9,2,0,0,3,2,7,14,2021-04-25T00:00:00.000Z,1663861
5858980,264623,666762,Jalen McDaniels,F,Hornets,Charlotte,4,2,1,2,1,0,1,2,8,2021-04-25T00:00:00.000Z,1517981
5858977,264623,48,Bismack Biyombo,C,Hornets,Charlotte,4,3,7,0,1,2,2,2,3,2021-04-25T00:00:00.000Z,3500000
5858983,264623,468,Brad Wanamaker,G,Hornets,Charlotte,12,1,2,2,0,5,1,6,12,2021-04-25T00:00:00.000Z,2250000
5858982,264623,3547277,Grant Riller,G,Hornets,Charlotte,5,0,0,0,0,0,0,2,2,2021-04-25T00:00:00.000Z,449115
5858979,264623,666747,Caleb Martin,F,Hornets,Charlotte,0,0,1,0,0,0,0,0,0,2021-04-25T00:00:00.000Z,1517981
5858981,264623,3547282,Nick Richards,C,Hornets,Charlotte,0,0,0,0,0,0,0,0,1,2021-04-25T00:00:00.000Z,1000000
5858978,264623,3547252,Vernon Carey Jr,F-C,Hornets,Charlotte,0,0,0,0,1,0,0,0,0,2021-04-25T00:00:00.000Z,
5858984,264623,491,Cody Zeller,C,Hornets,Charlotte,0,0,0,0,0,0,0,0,0,2021-04-25T00:00:00.000Z,15415730
5864825,127741,66,Dillon Brooks,G-F,Grizzlies,Memphis,18,0,8,1,2,3,0,5,16,2021-01-22T00:00:00.000Z,11400000
5864826,127741,12,Kyle Anderson,F,Grizzlies,Memphis,16,2,6,1,0,2,2,6,8,2021-01-22T00:00:00.000Z,9505100
5864827,127741,455,Jonas Valanciunas,C,Grizzlies,Memphis,21,2,10,2,0,2,0,9,17,2021-01-22T00:00:00.000Z,15000000
5864828,127741,8,Grayson Allen,G,Grizzlies,Memphis,9,2,5,1,1,4,1,3,12,2021-01-22T00:00:00.000Z,2545320
5864829,127741,666786,Ja Morant,G,Grizzlies,Memphis,28,3,8,2,0,3,4,8,15,2021-01-22T00:00:00.000Z,9166800
5864838,127741,3547285,Xavier Tillman,F,Grizzlies,Memphis,2,0,4,0,1,1,1,1,1,2021-01-22T00:00:00.000Z,1300000
