var_provincia;var_sexo;var_tipocontrato;var_grupo_cnae;var_tipojornada;var_antiguedad;salario_bruto_anual_medio;factor_elev
2;hombre;Indefinido;H;Tiempo parcial;De cinco a diez años;10175.82;48.7
2;hombre;Indefinido;H;Tiempo parcial;De dos a cinco años;8265.254793;10.47
2;hombre;Indefinido;H;Tiempo parcial;Menos de dos años;5230.759621;116.96
2;hombre;Indefinido;I;Tiempo completo;De cinco a diez años;20218.66329;175.26
2;hombre;Indefinido;I;Tiempo completo;Más de diez años;26432.5797;316.81
2;hombre;Indefinido;I;Tiempo completo;Menos de dos años;15754.70254;621.12
2;hombre;Indefinido;I;Tiempo parcial;De cinco a diez años;13918.41779;148.84
2;hombre;Indefinido;I;Tiempo parcial;De dos a cinco años;15014.83454;15.76
2;hombre;Indefinido;I;Tiempo parcial;Más de diez años;15976.37085;33.71
2;hombre;Indefinido;I;Tiempo parcial;Menos de dos años;6720.473317;303.37
2;hombre;Indefinido;J;Tiempo completo;De cinco a diez años;20947.50622;80.11
2;hombre;Indefinido;J;Tiempo completo;De dos a cinco años;16314.65253;82.93
2;hombre;Indefinido;J;Tiempo completo;Más de diez años;35308.48056;437.97
2;hombre;Indefinido;J;Tiempo completo;Menos de dos años;21712.71096;67.9
2;hombre;Indefinido;J;Tiempo parcial;De cinco a diez años;8809.785;14.26
2;hombre;Indefinido;J;Tiempo parcial;De dos a cinco años;5037.927048;7.13
2;hombre;Indefinido;J;Tiempo parcial;Menos de dos años;21375.57345;13.74
2;hombre;Indefinido;K;Tiempo completo;De cinco a diez años;39579.09173;197.38
2;hombre;Indefinido;K;Tiempo completo;Más de diez años;49321.36836;717.71
2;hombre;Indefinido;K;Tiempo completo;Menos de dos años;19598.86;58.4
2;hombre;Indefinido;K;Tiempo parcial;Más de diez años;20029.87226;64.11
2;hombre;Indefinido;L;Tiempo completo;De cinco a diez años;29497.8357;65.42
2;hombre;Indefinido;L;Tiempo completo;De dos a cinco años;14146.44812;36.24
2;hombre;Indefinido;L;Tiempo completo;Más de diez años;43315.96;18.12
2;hombre;Indefinido;M;Tiempo completo;De cinco a diez años;14173.93622;147.12
2;hombre;Indefinido;M;Tiempo completo;De dos a cinco años;20597.17333;171.72
2;hombre;Indefinido;M;Tiempo completo;Más de diez años;13451.61066;175.39
2;hombre;Indefinido;M;Tiempo completo;Menos de dos años;19149.41092;23.74
2;hombre;Indefinido;M;Tiempo parcial;De cinco a diez años;10292.76;16.3
2;hombre;Indefinido;M;Tiempo parcial;De dos a cinco años;13324.6292;69.33
2;hombre;Indefinido;N;Tiempo completo;De cinco a diez años;30287.96669;113.14
2;hombre;Indefinido;N;Tiempo completo;De dos a cinco años;16876.52958;263.29
2;hombre;Indefinido;N;Tiempo completo;Más de diez años;17497.68483;96.72
2;hombre;Indefinido;N;Tiempo completo;Menos de dos años;16073.1909;236.47
2;hombre;Indefinido;N;Tiempo parcial;De cinco a diez años;15411.00746;248.56
2;hombre;Indefinido;N;Tiempo parcial;De dos a cinco años;15249;48
2;hombre;Indefinido;N;Tiempo parcial;Menos de dos años;6579.580813;114.68
2;hombre;Indefinido;O;Tiempo completo;De cinco a diez años;41612.48581;560.76
2;hombre;Indefinido;O;Tiempo completo;De dos a cinco años;17870.44;319.08
2;hombre;Indefinido;O;Tiempo completo;Más de diez años;25817.67462;5072.51
2;hombre;Indefinido;O;Tiempo parcial;Más de diez años;4818.74;57.04
2;hombre;Indefinido;P;Tiempo completo;De cinco a diez años;38522.68132;52.55
2;hombre;Indefinido;P;Tiempo completo;Más de diez años;34456.85152;233.72
2;hombre;Indefinido;P;Tiempo parcial;De cinco a diez años;17099.41986;244.38
2;hombre;Indefinido;P;Tiempo parcial;Más de diez años;7111.688026;247.83
2;hombre;Indefinido;Q;Tiempo completo;De cinco a diez años;33115.43286;386.8
2;hombre;Indefinido;Q;Tiempo completo;Más de diez años;53242.38;77.36
2;hombre;Indefinido;Q;Tiempo completo;Menos de dos años;21238.04593;61.92
2;hombre;Indefinido;Q;Tiempo parcial;De cinco a diez años;10978.35148;77.36
2;hombre;Indefinido;Q;Tiempo parcial;De dos a cinco años;7993.001929;20.73
2;hombre;Indefinido;R;Tiempo completo;De dos a cinco años;20921.82316;43.71
2;hombre;Indefinido;R;Tiempo completo;Más de diez años;24518.28757;204.88
2;hombre;Indefinido;R;Tiempo completo;Menos de dos años;20119.97;3.29
2;hombre;Indefinido;R;Tiempo parcial;De cinco a diez años;5183.16;64.35
2;hombre;Indefinido;R;Tiempo parcial;De dos a cinco años;9176.107212;12.54
2;hombre;Indefinido;R;Tiempo parcial;Menos de dos años;3076.520083;134.97
2;hombre;Indefinido;S;Tiempo completo;De dos a cinco años;28000;72.75
2;hombre;Indefinido;S;Tiempo completo;Más de diez años;13392.08766;27.14
2;hombre;Indefinido;S;Tiempo completo;Menos de dos años;8705.046022;137.25
2;hombre;Indefinido;S;Tiempo parcial;De dos a cinco años;7360.179271;206.68
2;hombre;Temporal;C;Tiempo completo;De cinco a diez años;28255.71682;86.51
2;hombre;Temporal;C;Tiempo completo;De dos a cinco años;20606.5319;247.84
2;hombre;Temporal;C;Tiempo completo;Menos de dos años;17354.61347;1400.96
2;hombre;Temporal;C;Tiempo parcial;Más de diez años;5943.950984;138.59
2;hombre;Temporal;C;Tiempo parcial;Menos de dos años;6740.71773;208.65
2;hombre;Temporal;E;Tiempo completo;De cinco a diez años;18396.55804;84.66
2;hombre;Temporal;E;Tiempo completo;Más de diez años;17890.12;42.33
2;hombre;Temporal;E;Tiempo completo;Menos de dos años;16767.05653;125.53
2;hombre;Temporal;E;Tiempo parcial;Menos de dos años;10349.52028;13.65
2;hombre;Temporal;F;Tiempo completo;Menos de dos años;17257.37458;555.17
2;hombre;Temporal;F;Tiempo parcial;Menos de dos años;4589.497041;43.86
2;hombre;Temporal;G;Tiempo completo;Menos de dos años;15328.48672;422.78
2;hombre;Temporal;G;Tiempo parcial;Menos de dos años;8076.034955;36.27
2;hombre;Temporal;H;Tiempo completo;De cinco a diez años;18690.90797;12.19
2;hombre;Temporal;H;Tiempo completo;Más de diez años;21863.30584;12.19
2;hombre;Temporal;H;Tiempo completo;Menos de dos años;15267.09659;233.92
2;hombre;Temporal;H;Tiempo parcial;Menos de dos años;13151.605;21.18
2;hombre;Temporal;I;Tiempo parcial;De dos a cinco años;3849.120518;310.56
2;hombre;Temporal;I;Tiempo parcial;Más de diez años;12841.16;141.55
2;hombre;Temporal;I;Tiempo parcial;Menos de dos años;3408.169364;344.27
2;hombre;Temporal;J;Tiempo parcial;Menos de dos años;10147.8879;14
2;hombre;Temporal;M;Tiempo completo;Menos de dos años;12464.04041;38.07
2;hombre;Temporal;M;Tiempo parcial;Menos de dos años;8457.408038;17.5
2;hombre;Temporal;N;Tiempo completo;De cinco a diez años;14597.54479;160.7
2;hombre;Temporal;N;Tiempo completo;De dos a cinco años;17805.825;65
2;hombre;Temporal;N;Tiempo completo;Menos de dos años;20268.18444;853.64
2;hombre;Temporal;N;Tiempo parcial;Menos de dos años;11426.88182;127.92
2;hombre;Temporal;O;Tiempo completo;De cinco a diez años;34837.3872;364.84
2;hombre;Temporal;O;Tiempo completo;Más de diez años;37363.32851;182.42
2;hombre;Temporal;O;Tiempo completo;Menos de dos años;17115.40541;529.62
2;hombre;Temporal;O;Tiempo parcial;De dos a cinco años;16532.34284;182.42
2;hombre;Temporal;O;Tiempo parcial;Menos de dos años;12575.38688;729.68
2;hombre;Temporal;P;Tiempo completo;De cinco a diez años;35006.42542;32.42
2;hombre;Temporal;P;Tiempo completo;De dos a cinco años;21965.71889;32.42
2;hombre;Temporal;P;Tiempo completo;Más de diez años;36717.22313;32.42
2;hombre;Temporal;P;Tiempo completo;Menos de dos años;18131.65255;32.42
2;hombre;Temporal;P;Tiempo parcial;De cinco a diez años;7257.35;64.84
2;hombre;Temporal;P;Tiempo parcial;Más de diez años;4441.911355;129.68
2;hombre;Temporal;Q;Tiempo completo;De dos a cinco años;17357.9;78.54
2;hombre;Temporal;Q;Tiempo completo;Menos de dos años;72209.53935;235.62
2;hombre;Temporal;Q;Tiempo parcial;Menos de dos años;7317.890269;159.89
2;hombre;Temporal;R;Tiempo parcial;De cinco a diez años;8293.115136;40.48
2;hombre;Temporal;R;Tiempo parcial;Menos de dos años;6112.715433;73.84
2;hombre;Temporal;S;Tiempo completo;De dos a cinco años;17650;49.55
2;mujer;Indefinido;C;Tiempo completo;De cinco a diez años;21556.06231;465.57
2;mujer;Indefinido;C;Tiempo completo;De dos a cinco años;20161.15977;264.61
2;mujer;Indefinido;C;Tiempo completo;Más de diez años;24237.61513;438.3
2;mujer;Indefinido;C;Tiempo completo;Menos de dos años;14216.41297;269.88
2;mujer;Indefinido;C;Tiempo parcial;De cinco a diez años;11324.89197;146.9
2;mujer;Indefinido;C;Tiempo parcial;De dos a cinco años;10026.97222;124.17
2;mujer;Indefinido;C;Tiempo parcial;Más de diez años;13468.97019;168.3
2;mujer;Indefinido;C;Tiempo parcial;Menos de dos años;8471.786115;540.73
2;mujer;Indefinido;D;Tiempo completo;De cinco a diez años;26089.55009;59.97
2;mujer;Indefinido;E;Tiempo completo;Más de diez años;23715.21217;40.15
2;mujer;Indefinido;E;Tiempo completo;Menos de dos años;17172.88505;28.77
2;mujer;Indefinido;F;Tiempo completo;De cinco a diez años;11874.54076;49.63
2;mujer;Indefinido;F;Tiempo completo;De dos a cinco años;18901.56;15.05
2;mujer;Indefinido;F;Tiempo completo;Más de diez años;22692.34293;139.28
2;mujer;Indefinido;F;Tiempo completo;Menos de dos años;15759.18889;27.17
2;mujer;Indefinido;F;Tiempo parcial;De cinco a diez años;12230.22;23.92
2;mujer;Indefinido;F;Tiempo parcial;De dos a cinco años;11856.25;122.68
2;mujer;Indefinido;F;Tiempo parcial;Menos de dos años;6273.940927;46.69
2;mujer;Indefinido;G;Tiempo completo;De cinco a diez años;15492.45727;395.12
2;mujer;Indefinido;G;Tiempo completo;De dos a cinco años;22904.59;57.76
2;mujer;Indefinido;G;Tiempo completo;Más de diez años;25775.80436;655.01
2;mujer;Indefinido;G;Tiempo completo;Menos de dos años;16251.57607;545.65
2;mujer;Indefinido;G;Tiempo parcial;De cinco a diez años;11891.54473;603.09
2;mujer;Indefinido;G;Tiempo parcial;De dos a cinco años;8849.938904;473.56
2;mujer;Indefinido;G;Tiempo parcial;Más de diez años;7911.329143;1255.36
2;mujer;Indefinido;G;Tiempo parcial;Menos de dos años;11908.109;125.45
2;mujer;Indefinido;H;Tiempo completo;De cinco a diez años;18453.90982;95.86
2;mujer;Indefinido;H;Tiempo completo;De dos a cinco años;11643.94427;48.69
2;mujer;Indefinido;H;Tiempo completo;Más de diez años;23510.45884;291.43
2;mujer;Indefinido;H;Tiempo parcial;De cinco a diez años;14865.74191;61.17
2;mujer;Indefinido;H;Tiempo parcial;De dos a cinco años;10654.13397;12.47
2;mujer;Indefinido;H;Tiempo parcial;Más de diez años;13895.00822;48.7
2;mujer;Indefinido;H;Tiempo parcial;Menos de dos años;4035.05286;13.36
2;mujer;Indefinido;I;Tiempo completo;De cinco a diez años;17084.88773;344.7
2;mujer;Indefinido;I;Tiempo completo;De dos a cinco años;15653.55;34.14
2;mujer;Indefinido;I;Tiempo completo;Más de diez años;24980.66916;141.55
2;mujer;Indefinido;I;Tiempo completo;Menos de dos años;15126.565;68.28
2;mujer;Indefinido;I;Tiempo parcial;De cinco a diez años;8315.284825;83.61
2;mujer;Indefinido;I;Tiempo parcial;De dos a cinco años;4324.652358;357.84
2;mujer;Indefinido;I;Tiempo parcial;Menos de dos años;5519.934254;376.64
2;mujer;Indefinido;J;Tiempo completo;De cinco a diez años;19340.32326;52.32
2;mujer;Indefinido;J;Tiempo completo;De dos a cinco años;19392.35715;60.53
2;mujer;Indefinido;J;Tiempo completo;Más de diez años;24395.56727;103.74
2;mujer;Indefinido;J;Tiempo completo;Menos de dos años;14455.66924;18.15
2;mujer;Indefinido;J;Tiempo parcial;De cinco a diez años;9498.882349;21.65
2;mujer;Indefinido;J;Tiempo parcial;Menos de dos años;5139.601756;14.26
2;mujer;Indefinido;K;Tiempo completo;De cinco a diez años;44597.71266;170.45
2;mujer;Indefinido;K;Tiempo completo;De dos a cinco años;13673.80064;65.8
2;mujer;Indefinido;K;Tiempo completo;Más de diez años;39895.34296;468.79
2;mujer;Indefinido;K;Tiempo parcial;Más de diez años;50566.51501;28.27
2;mujer;Indefinido;L;Tiempo completo;De dos a cinco años;12439.32;18.12
2;mujer;Indefinido;L;Tiempo completo;Más de diez años;19106.15448;45.57
2;mujer;Indefinido;L;Tiempo parcial;Más de diez años;9000;45.57
2;mujer;Indefinido;M;Tiempo completo;De cinco a diez años;17631.79891;348.54
2;mujer;Indefinido;M;Tiempo completo;De dos a cinco años;31594.87059;124.94
2;mujer;Indefinido;M;Tiempo completo;Más de diez años;13798.92903;165.95
2;mujer;Indefinido;M;Tiempo completo;Menos de dos años;14758.26266;17.5
2;mujer;Indefinido;M;Tiempo parcial;De cinco a diez años;8887.373261;190.22
2;mujer;Indefinido;M;Tiempo parcial;De dos a cinco años;22640.78579;143.66
2;mujer;Indefinido;M;Tiempo parcial;Más de diez años;9188.52;7.44
2;mujer;Indefinido;M;Tiempo parcial;Menos de dos años;13102.97557;61
2;mujer;Indefinido;N;Tiempo completo;De cinco a diez años;18252.5094;10.14
2;mujer;Indefinido;N;Tiempo completo;De dos a cinco años;17517.03218;110.94
2;mujer;Indefinido;N;Tiempo completo;Más de diez años;23535.83004;114.08
2;mujer;Indefinido;N;Tiempo parcial;De cinco a diez años;5198.943855;723.37
2;mujer;Indefinido;N;Tiempo parcial;De dos a cinco años;7460.214292;668.72
2;mujer;Indefinido;N;Tiempo parcial;Más de diez años;7688.701536;195.39
2;mujer;Indefinido;N;Tiempo parcial;Menos de dos años;4985.516095;249.15
2;mujer;Indefinido;O;Tiempo completo;De cinco a diez años;30309.46338;298.72
2;mujer;Indefinido;O;Tiempo completo;Más de diez años;31575.12939;2155.33
2;mujer;Indefinido;O;Tiempo completo;Menos de dos años;16017.82;57.04
2;mujer;Indefinido;P;Tiempo completo;De cinco a diez años;38053.60886;154.61
2;mujer;Indefinido;P;Tiempo completo;De dos a cinco años;26693.13575;20.13
2;mujer;Indefinido;P;Tiempo completo;Más de diez años;31418.9689;941.27
2;mujer;Indefinido;P;Tiempo completo;Menos de dos años;35333.59001;122.19
2;mujer;Indefinido;Q;Tiempo completo;De cinco a diez años;16611.86058;1040.97
2;mujer;Indefinido;Q;Tiempo completo;De dos a cinco años;16070.40872;154.72
2;mujer;Indefinido;Q;Tiempo completo;Más de diez años;20581.47473;524.23
2;mujer;Indefinido;Q;Tiempo parcial;De cinco a diez años;12707.59111;318.37
2;mujer;Indefinido;Q;Tiempo parcial;De dos a cinco años;11865.07;61.92
2;mujer;Indefinido;Q;Tiempo parcial;Más de diez años;10729.47491;744.48
2;mujer;Indefinido;Q;Tiempo parcial;Menos de dos años;7243.3299;102.53
2;mujer;Indefinido;R;Tiempo completo;De cinco a diez años;18731.42681;17.82
2;mujer;Indefinido;R;Tiempo completo;De dos a cinco años;17184.23223;21.78
2;mujer;Indefinido;R;Tiempo completo;Más de diez años;27675.14413;49.24
2;mujer;Indefinido;R;Tiempo parcial;Más de diez años;28893.24695;7.12
2;mujer;Indefinido;R;Tiempo parcial;Menos de dos años;8692.94;3.29
2;mujer;Indefinido;S;Tiempo completo;De cinco a diez años;15907.02918;282.75
2;mujer;Indefinido;S;Tiempo completo;De dos a cinco años;11341.41649;137.25
2;mujer;Indefinido;S;Tiempo completo;Más de diez años;36400;72.75
2;mujer;Indefinido;S;Tiempo parcial;De dos a cinco años;11163.19648;27.14
2;mujer;Indefinido;S;Tiempo parcial;Menos de dos años;17136.22751;69.43
2;mujer;Temporal;B;Tiempo completo;Menos de dos años;9468.87;2
2;mujer;Temporal;C;Tiempo completo;Menos de dos años;11387.9576;958.49
2;mujer;Temporal;C;Tiempo parcial;Menos de dos años;8187.832338;403.72
2;mujer;Temporal;E;Tiempo completo;Menos de dos años;15957.79324;40
2;mujer;Temporal;F;Tiempo completo;Menos de dos años;13686.22757;53.33
2;mujer;Temporal;F;Tiempo parcial;Menos de dos años;5736.881301;87.72
2;mujer;Temporal;G;Tiempo parcial;Menos de dos años;6727.897268;1217.91
2;mujer;Temporal;H;Tiempo completo;De dos a cinco años;19972.71992;22.78
2;mujer;Temporal;H;Tiempo completo;Menos de dos años;20861.25883;10.59
2;mujer;Temporal;I;Tiempo completo;Menos de dos años;14501.15356;173.07
2;mujer;Temporal;I;Tiempo parcial;De cinco a diez años;3093.667555;200.95
2;mujer;Temporal;I;Tiempo parcial;Menos de dos años;3537.242776;833.03
2;mujer;Temporal;J;Tiempo completo;Menos de dos años;16349.54927;14
2;mujer;Temporal;K;Tiempo parcial;Menos de dos años;6359.327257;34.91
2;mujer;Temporal;M;Tiempo completo;Menos de dos años;15696.93269;76.52
2;mujer;Temporal;N;Tiempo completo;Menos de dos años;21258.23715;9.69
2;mujer;Temporal;N;Tiempo parcial;De cinco a diez años;10724.57262;147.39
2;mujer;Temporal;N;Tiempo parcial;De dos a cinco años;9698.129409;294.78
2;mujer;Temporal;N;Tiempo parcial;Menos de dos años;6148.8857;1002.19
2;mujer;Temporal;O;Tiempo completo;De cinco a diez años;35045.06157;364.84
2;mujer;Temporal;O;Tiempo completo;De dos a cinco años;33001.45409;729.68
2;mujer;Temporal;O;Tiempo completo;Más de diez años;38276.27751;182.42
2;mujer;Temporal;O;Tiempo completo;Menos de dos años;9256.123812;763.84
2;mujer;Temporal;O;Tiempo parcial;De cinco a diez años;18147.3261;364.84
2;mujer;Temporal;O;Tiempo parcial;De dos a cinco años;17716.93778;1094.52
2;mujer;Temporal;O;Tiempo parcial;Menos de dos años;8442.77;182.42
2;mujer;Temporal;P;Tiempo completo;De cinco a diez años;24277.38567;390.24
2;mujer;Temporal;P;Tiempo completo;Más de diez años;39969.05056;32.42
2;mujer;Temporal;P;Tiempo completo;Menos de dos años;25632.74;32.42
2;mujer;Temporal;P;Tiempo parcial;De cinco a diez años;7815.33;64.84
2;mujer;Temporal;P;Tiempo parcial;De dos a cinco años;6425.15873;32.42
2;mujer;Temporal;P;Tiempo parcial;Menos de dos años;5234.354644;97.26
2;mujer;Temporal;Q;Tiempo completo;De cinco a diez años;31960.3366;263.97
2;mujer;Temporal;Q;Tiempo completo;De dos a cinco años;30356.91723;314.16
2;mujer;Temporal;Q;Tiempo completo;Menos de dos años;24816.45616;715.01
2;mujer;Temporal;Q;Tiempo parcial;De cinco a diez años;11526.45258;137.43
2;mujer;Temporal;Q;Tiempo parcial;De dos a cinco años;14681.31676;163.59
2;mujer;Temporal;Q;Tiempo parcial;Menos de dos años;5918.847538;656.74
2;mujer;Temporal;R;Tiempo completo;Menos de dos años;16454.52312;5.17
2;mujer;Temporal;R;Tiempo parcial;Menos de dos años;7064.85994;101
2;mujer;Temporal;S;Tiempo completo;De dos a cinco años;17650;99.1
2;mujer;Temporal;S;Tiempo parcial;De dos a cinco años;8603.09;99.1
2;mujer;Temporal;S;Tiempo parcial;Menos de dos años;6544.382085;342.38
3;hombre;Indefinido;B;Tiempo completo;De cinco a diez años;24008.25445;197.19
3;hombre;Indefinido;B;Tiempo completo;De dos a cinco años;26224.02299;54.51
3;hombre;Indefinido;B;Tiempo completo;Más de diez años;32650.73078;459.94
3;hombre;Indefinido;B;Tiempo completo;Menos de dos años;26798.73;11.64
3;hombre;Indefinido;B;Tiempo parcial;Menos de dos años;8369.52;1.5
3;hombre;Indefinido;C;Tiempo completo;De cinco a diez años;20636.18954;5857.5
3;hombre;Indefinido;C;Tiempo completo;De dos a cinco años;20529.96099;3135.6
3;hombre;Indefinido;C;Tiempo completo;Más de diez años;29713.37149;15615.69
3;hombre;Indefinido;C;Tiempo completo;Menos de dos años;17466.14648;3222.45
3;hombre;Indefinido;C;Tiempo parcial;De cinco a diez años;16197.37473;889.3
3;hombre;Indefinido;C;Tiempo parcial;De dos a cinco años;18419.56852;581.46
3;hombre;Indefinido;C;Tiempo parcial;Más de diez años;15522.25506;1040.75
3;hombre;Indefinido;C;Tiempo parcial;Menos de dos años;14106.42137;2132.83
3;hombre;Indefinido;D;Tiempo completo;De cinco a diez años;51099.5922;117.37
3;hombre;Indefinido;D;Tiempo completo;Más de diez años;65981.30597;414.32
3;hombre;Indefinido;D;Tiempo completo;Menos de dos años;12792.5508;11
3;hombre;Indefinido;E;Tiempo completo;De cinco a diez años;21387.46712;970.78
3;hombre;Indefinido;E;Tiempo completo;De dos a cinco años;20215.61849;496.94
3;hombre;Indefinido;E;Tiempo completo;Más de diez años;31640.18924;1630.98
3;hombre;Indefinido;E;Tiempo completo;Menos de dos años;31159.73022;353.15
3;hombre;Indefinido;E;Tiempo parcial;De dos a cinco años;15019.59;71.55
3;hombre;Indefinido;E;Tiempo parcial;Más de diez años;12883.53;26.23
3;hombre;Indefinido;F;Tiempo completo;De cinco a diez años;30331.56717;1121.71
3;hombre;Indefinido;F;Tiempo completo;De dos a cinco años;23925.27563;1831.42
3;hombre;Indefinido;F;Tiempo completo;Más de diez años;27520.94028;3424.57
3;hombre;Indefinido;F;Tiempo completo;Menos de dos años;17202.39704;4607.28
3;hombre;Indefinido;F;Tiempo parcial;De dos a cinco años;9553.234403;184.35
3;hombre;Indefinido;F;Tiempo parcial;Más de diez años;9794.369662;278.39
3;hombre;Indefinido;F;Tiempo parcial;Menos de dos años;8681.666276;740.75
